Date,BTC_Close,SNP_Close,Gold_Close,DXY_Close,VIX_Close,TNX_Close
2018-03-06,10779.900390625,2728.1201171875,1333.5999755859375,89.62000274658203,18.36000061035156,2.877000093460083
2018-03-07,9965.5703125,2726.800048828125,1326.0,89.63999938964844,17.760000228881836,2.882999897003174
2018-03-08,9395.009765625,2738.969970703125,1319.9000244140625,90.12000274658205,16.540000915527344,2.865999937057495
2018-03-09,9337.5498046875,2786.570068359375,1322.4000244140625,90.08999633789062,14.640000343322754,2.8940000534057617
2018-03-12,9205.1201171875,2783.02001953125,1319.4000244140625,89.9000015258789,15.779999732971191,2.869999885559082
2018-03-13,9194.849609375,2765.31005859375,1325.9000244140625,89.66000366210938,16.350000381469727,2.8480000495910645
2018-03-14,8269.8095703125,2749.47998046875,1324.4000244140625,89.69999694824219,17.229999542236328,2.816999912261963
2018-03-15,8300.8603515625,2747.330078125,1316.800048828125,90.13999938964844,16.59000015258789,2.825999975204468
2018-03-16,8338.349609375,2752.010009765625,1311.300048828125,90.2300033569336,15.800000190734863,2.8480000495910645
2018-03-19,8630.650390625,2712.919921875,1316.800048828125,89.9000015258789,19.020000457763672,2.845000028610229
2018-03-20,8913.4697265625,2716.93994140625,1311.0999755859375,90.37000274658205,18.200000762939453,2.878999948501587
2018-03-21,8929.2802734375,2711.929931640625,1320.699951171875,89.77999877929688,17.860000610351562,2.907000064849853
2018-03-22,8728.4697265625,2643.68994140625,1326.5999755859375,89.86000061035156,23.34000015258789,2.8320000171661377
2018-03-23,8879.6201171875,2588.260009765625,1349.300048828125,89.44000244140625,24.8700008392334,2.8299999237060547
2018-03-26,8209.400390625,2658.550048828125,1354.4000244140625,89.02999877929688,21.030000686645508,2.8429999351501465
2018-03-27,7833.0400390625,2612.6201171875,1341.300048828125,89.37000274658203,22.5,2.7860000133514404
2018-03-28,7954.47998046875,2605.0,1324.199951171875,90.05999755859375,22.8700008392334,2.775000095367432
2018-03-29,7165.7001953125,2640.8701171875,1322.800048828125,90.1500015258789,19.96999931335449,2.740999937057495
2018-04-02,7083.7998046875,2581.8798828125,1342.0999755859375,90.05000305175781,23.6200008392334,2.7320001125335693
2018-04-03,7456.10986328125,2614.449951171875,1332.800048828125,90.1999969482422,21.100000381469727,2.7839999198913574
2018-04-04,6853.83984375,2644.68994140625,1335.800048828125,90.13999938964844,20.059999465942383,2.7880001068115234
2018-04-05,6811.47021484375,2662.840087890625,1324.300048828125,90.45999908447266,18.940000534057617,2.8320000171661377
2018-04-06,6636.31982421875,2604.469970703125,1331.9000244140625,90.11000061035156,21.489999771118164,2.775000095367432
2018-04-09,6770.72998046875,2613.159912109375,1336.300048828125,89.83999633789062,21.770000457763672,2.7860000133514404
2018-04-10,6834.759765625,2656.8701171875,1342.0,89.58999633789062,20.46999931335449,2.796999931335449
2018-04-11,6968.31982421875,2642.18994140625,1356.5,89.56999969482422,20.239999771118164,2.789999961853028
2018-04-12,7889.25,2663.989990234375,1338.4000244140625,89.75,18.489999771118164,2.8340001106262207
2018-04-13,7895.9599609375,2656.300048828125,1344.800048828125,89.80000305175781,17.40999984741211,2.8289999961853027
2018-04-16,8058.669921875,2677.840087890625,1347.5,89.43000030517578,16.559999465942383,2.8320000171661377
2018-04-17,7902.08984375,2706.389892578125,1347.199951171875,89.5199966430664,15.25,2.813999891281128
2018-04-18,8163.419921875,2708.639892578125,1351.199951171875,89.62000274658203,15.600000381469728,2.867000102996826
2018-04-19,8294.3095703125,2693.1298828125,1346.800048828125,89.94000244140625,15.960000038146973,2.9140000343322754
2018-04-20,8845.830078125,2670.139892578125,1336.699951171875,90.31999969482422,16.8799991607666,2.950999975204468
2018-04-23,8930.8798828125,2670.2900390625,1322.5,90.94000244140624,16.34000015258789,2.9730000495910645
2018-04-24,9697.5,2634.56005859375,1331.4000244140625,90.7699966430664,18.020000457763672,2.9830000400543213
2018-04-25,8845.740234375,2639.39990234375,1321.199951171875,91.16999816894533,17.84000015258789,3.0239999294281006
2018-04-26,9281.509765625,2666.93994140625,1316.300048828125,91.55999755859376,16.239999771118164,2.990000009536743
2018-04-27,8987.0498046875,2669.909912109375,1320.300048828125,91.54000091552734,15.40999984741211,2.9570000171661377
2018-04-30,9240.5498046875,2648.050048828125,1316.199951171875,91.83999633789062,15.93000030517578,2.936000108718872
2018-05-01,9119.009765625,2654.800048828125,1303.800048828125,92.4499969482422,15.489999771118164,2.9760000705718994
2018-05-02,9235.919921875,2635.669921875,1302.5999755859375,92.51000213623048,15.970000267028809,2.96399998664856
2018-05-03,9743.8603515625,2629.72998046875,1310.699951171875,92.41000366210938,15.899999618530272,2.946000099182129
2018-05-04,9700.759765625,2663.419921875,1312.699951171875,92.56999969482422,14.770000457763672,2.944000005722046
2018-05-07,9373.009765625,2672.6298828125,1312.199951171875,92.75,14.75,2.950000047683716
2018-05-08,9234.8203125,2671.919921875,1312.0,93.12000274658205,14.710000038146973,2.969000101089477
2018-05-09,9325.1796875,2697.7900390625,1311.300048828125,93.04000091552734,13.420000076293944,3.003999948501587
2018-05-10,9043.9404296875,2723.070068359375,1320.800048828125,92.6500015258789,13.229999542236328,2.970999956130981
2018-05-11,8441.490234375,2727.719970703125,1319.0,92.54000091552734,12.649999618530272,2.970999956130981
2018-05-14,8716.7900390625,2730.1298828125,1316.5,92.58999633789062,12.93000030517578,2.994999885559082
2018-05-15,8510.3798828125,2711.449951171875,1288.9000244140625,93.22000122070312,14.630000114440918,3.0799999237060547
2018-05-16,8368.830078125,2722.4599609375,1290.199951171875,93.38999938964844,13.420000076293944,3.095000028610229
2018-05-17,8094.31982421875,2720.1298828125,1288.199951171875,93.47000122070312,13.43000030517578,3.108999967575073
2018-05-18,8250.9697265625,2712.969970703125,1290.199951171875,93.63999938964844,13.420000076293944,3.066999912261963
2018-05-21,8418.990234375,2733.010009765625,1290.199951171875,93.68000030517578,13.079999923706056,3.065000057220459
2018-05-22,8041.77978515625,2724.43994140625,1291.699951171875,93.61000061035156,13.220000267028809,3.065000057220459
2018-05-23,7557.81982421875,2733.2900390625,1289.300048828125,94.01000213623048,12.579999923706056,3.003000020980835
2018-05-24,7587.33984375,2727.760009765625,1303.699951171875,93.77999877929688,12.529999732971191,2.9809999465942383
2018-05-25,7480.14013671875,2721.330078125,1303.300048828125,94.19000244140624,13.220000267028809,2.930999994277954
2018-05-29,7472.58984375,2689.860107421875,1298.699951171875,94.83000183105467,17.020000457763672,2.7679998874664307
2018-05-30,7406.52001953125,2724.010009765625,1301.5,94.1500015258789,14.9399995803833,2.8420000076293945
2018-05-31,7494.169921875,2705.27001953125,1300.0999755859375,93.98999786376952,15.43000030517578,2.822000026702881
2018-06-01,7541.4501953125,2734.6201171875,1294.800048828125,94.19000244140624,13.460000038146973,2.8949999809265137
2018-06-04,7514.47021484375,2746.8701171875,1293.0999755859375,94.0199966430664,12.739999771118164,2.937000036239624
2018-06-05,7633.759765625,2748.800048828125,1297.5,93.88999938964844,12.399999618530272,2.9189999103546143
2018-06-06,7653.97998046875,2772.35009765625,1297.0999755859375,93.66000366210938,11.640000343322754,2.9749999046325684
2018-06-07,7678.240234375,2770.3701171875,1298.699951171875,93.4000015258789,12.130000114440918,2.933000087738037
2018-06-08,7624.919921875,2779.030029296875,1298.0999755859375,93.5500030517578,12.18000030517578,2.937000036239624
2018-06-11,6906.919921875,2782.0,1298.9000244140625,93.58000183105467,12.350000381469728,2.9570000171661377
2018-06-12,6582.35986328125,2786.85009765625,1295.0999755859375,93.8000030517578,12.34000015258789,2.9570000171661377
2018-06-13,6349.89990234375,2775.6298828125,1296.9000244140625,93.70999908447266,12.9399995803833,2.976999998092652
2018-06-14,6675.35009765625,2782.489990234375,1304.0,94.7699966430664,12.119999885559082,2.946000099182129
2018-06-15,6456.580078125,2779.659912109375,1274.5999755859375,94.79000091552734,11.979999542236328,2.924000024795532
2018-06-18,6734.81982421875,2773.75,1276.199951171875,94.75,12.3100004196167,2.9260001182556152
2018-06-19,6769.93994140625,2762.590087890625,1275.5999755859375,95.08999633789062,13.350000381469728,2.8929998874664307
2018-06-20,6776.5498046875,2767.320068359375,1271.199951171875,95.05999755859376,12.789999961853027,2.927999973297119
2018-06-21,6729.740234375,2749.760009765625,1267.199951171875,94.87000274658205,14.640000343322754,2.8970000743865967
2018-06-22,6083.68994140625,2754.8798828125,1267.4000244140625,94.5199966430664,13.770000457763672,2.900000095367432
2018-06-25,6249.18017578125,2717.070068359375,1265.5999755859375,94.27999877929688,17.329999923706055,2.875
2018-06-26,6093.669921875,2723.06005859375,1256.5999755859375,94.68000030517578,15.920000076293944,2.880000114440918
2018-06-27,6157.1298828125,2699.6298828125,1252.800048828125,95.29000091552734,17.90999984741211,2.82699990272522
2018-06-28,5903.43994140625,2716.31005859375,1247.800048828125,95.38999938964844,16.850000381469727,2.8469998836517334
2018-06-29,6218.2998046875,2718.3701171875,1251.300048828125,94.62999725341795,16.09000015258789,2.8489999771118164
2018-07-02,6614.18017578125,2726.7099609375,1239.800048828125,94.87000274658205,15.600000381469728,2.865999937057495
2018-07-03,6529.58984375,2713.219970703125,1251.5999755859375,94.58999633789062,16.139999389648438,2.838000059127808
2018-07-05,6639.14013671875,2736.610107421875,1257.300048828125,94.47000122070312,14.970000267028809,2.8399999141693115
2018-07-06,6673.5,2759.820068359375,1254.300048828125,94.04000091552734,13.369999885559082,2.8310000896453857
2018-07-09,6741.75,2784.169921875,1258.0999755859375,94.08000183105467,12.6899995803833,2.859999895095825
2018-07-10,6329.9501953125,2793.840087890625,1253.800048828125,94.11000061035156,12.640000343322754,2.872999906539917
2018-07-11,6394.7099609375,2774.02001953125,1242.800048828125,94.72000122070312,13.630000114440918,2.8420000076293945
2018-07-12,6228.81005859375,2798.2900390625,1245.0,94.80999755859376,12.579999923706056,2.8529999256134038
2018-07-13,6238.0498046875,2801.31005859375,1239.5999755859375,94.75,12.18000030517578,2.8310000896453857
2018-07-16,6741.75,2798.429931640625,1238.0999755859375,94.51000213623048,12.829999923706056,2.8580000400543213
2018-07-17,7321.0400390625,2809.550048828125,1225.699951171875,94.97000122070312,12.0600004196167,2.864000082015991
2018-07-18,7370.77978515625,2815.6201171875,1226.300048828125,95.08000183105467,12.100000381469728,2.875
2018-07-19,7466.85986328125,2804.489990234375,1222.4000244140625,95.16999816894533,12.869999885559082,2.8469998836517334
2018-07-20,7354.1298828125,2801.830078125,1229.5,94.45999908447266,12.859999656677246,2.8949999809265137
2018-07-23,7711.10986328125,2806.97998046875,1224.0,94.66999816894533,12.619999885559082,2.9649999141693115
2018-07-24,8424.26953125,2820.39990234375,1223.9000244140625,94.61000061035156,12.40999984741211,2.9489998817443848
2018-07-25,8181.39013671875,2846.070068359375,1231.4000244140625,94.36000061035156,12.289999961853027,2.936000108718872
2018-07-26,7951.580078125,2837.43994140625,1225.300048828125,94.75,12.140000343322754,2.9749999046325684
2018-07-27,8165.009765625,2818.820068359375,1222.5999755859375,94.68000030517578,13.029999732971191,2.9600000381469727
2018-07-30,8180.47998046875,2802.60009765625,1221.300048828125,94.36000061035156,14.260000228881836,2.9749999046325684
2018-07-31,7780.43994140625,2816.2900390625,1223.699951171875,94.48999786376952,12.829999923706056,2.96399998664856
2018-08-01,7624.91015625,2813.360107421875,1217.9000244140625,94.62000274658205,13.149999618530272,3.003000020980835
2018-08-02,7567.14990234375,2827.219970703125,1210.5999755859375,95.16999816894533,12.1899995803833,2.986000061035156
2018-08-03,7434.39013671875,2840.35009765625,1214.199951171875,95.13999938964844,11.640000343322754,2.953000068664551
2018-08-06,6951.7998046875,2850.39990234375,1208.5999755859375,95.36000061035156,11.270000457763672,2.937999963760376
2018-08-07,6753.1201171875,2858.449951171875,1209.5999755859375,95.22000122070312,10.93000030517578,2.9730000495910645
2018-08-08,6305.7998046875,2857.699951171875,1212.5999755859375,95.0999984741211,10.850000381469728,2.970999956130981
2018-08-09,6568.22998046875,2853.580078125,1211.9000244140625,95.5,11.270000457763672,2.934999942779541
2018-08-10,6184.7099609375,2833.280029296875,1211.0999755859375,96.36000061035156,13.15999984741211,2.8570001125335693
2018-08-13,6297.56982421875,2821.929931640625,1191.300048828125,96.38999938964844,14.779999732971191,2.877000093460083
2018-08-14,6199.7099609375,2839.9599609375,1193.0,96.7300033569336,13.3100004196167,2.8949999809265137
2018-08-15,6308.52001953125,2818.3701171875,1177.5,96.6999969482422,14.640000343322754,2.851999998092652
2018-08-16,6334.72998046875,2840.68994140625,1176.199951171875,96.6500015258789,13.449999809265137,2.871000051498413
2018-08-17,6580.6298828125,2850.1298828125,1176.5,96.0999984741211,12.640000343322754,2.872999906539917
2018-08-20,6308.52978515625,2857.050048828125,1186.800048828125,95.9000015258789,12.489999771118164,2.822999954223633
2018-08-21,6488.759765625,2862.9599609375,1192.5999755859375,95.26000213623048,12.859999656677246,2.844000101089477
2018-08-22,6376.7099609375,2861.820068359375,1196.300048828125,95.1500015258789,12.25,2.822999954223633
2018-08-23,6534.8798828125,2856.97998046875,1187.0,95.62000274658205,12.40999984741211,2.821000099182129
2018-08-24,6719.9599609375,2874.68994140625,1206.300048828125,95.1500015258789,11.989999771118164,2.825999975204468
2018-08-27,6884.64013671875,2896.739990234375,1209.0,94.77999877929688,12.15999984741211,2.8480000495910645
2018-08-28,7096.27978515625,2897.52001953125,1207.4000244140625,94.72000122070312,12.5,2.884000062942505
2018-08-29,7047.16015625,2914.0400390625,1204.5,94.5999984741211,12.25,2.884000062942505
2018-08-30,6978.22998046875,2901.1298828125,1197.699951171875,94.72000122070312,13.529999732971191,2.859999895095825
2018-08-31,7037.580078125,2901.52001953125,1200.300048828125,95.13999938964844,12.859999656677246,2.8529999256134038
2018-09-04,7361.66015625,2896.719970703125,1192.699951171875,95.41999816894533,13.15999984741211,2.9019999504089355
2018-09-05,6792.830078125,2888.60009765625,1194.9000244140625,95.12999725341795,13.90999984741211,2.9019999504089355
2018-09-06,6529.169921875,2878.050048828125,1197.9000244140625,95.0199966430664,14.649999618530272,2.878999948501587
2018-09-07,6467.06982421875,2871.679931640625,1193.5999755859375,95.37000274658205,14.880000114440918,2.941999912261963
2018-09-10,6329.7001953125,2877.1298828125,1193.0,95.1500015258789,14.15999984741211,2.937000036239624
2018-09-11,6321.2001953125,2887.889892578125,1195.4000244140625,95.05999755859376,13.220000267028809,2.976999998092652
2018-09-12,6351.7998046875,2888.919921875,1204.699951171875,94.8000030517578,13.140000343322754,2.963000059127808
2018-09-13,6517.31005859375,2904.179931640625,1202.0,94.54000091552734,12.369999885559082,2.963000059127808
2018-09-14,6512.7099609375,2904.97998046875,1195.0,94.9800033569336,12.06999969482422,2.99399995803833
2018-09-17,6281.2001953125,2888.800048828125,1199.699951171875,94.51000213623048,13.68000030517578,3.000999927520752
2018-09-18,6371.2998046875,2904.31005859375,1196.800048828125,94.62000274658205,12.789999961853027,3.0480000972747803
2018-09-19,6398.5400390625,2907.949951171875,1202.199951171875,94.5500030517578,11.75,3.0829999446868896
2018-09-20,6519.669921875,2930.75,1206.199951171875,93.91000366210938,11.800000190734863,3.078000068664551
2018-09-21,6734.9501953125,2929.669921875,1196.199951171875,94.22000122070312,11.68000030517578,3.068000078201294
2018-09-24,6595.41015625,2919.3701171875,1199.300048828125,94.26000213623048,12.199999809265137,3.078000068664551
2018-09-25,6446.47021484375,2915.56005859375,1200.0,94.12999725341795,12.420000076293944,3.101999998092652
2018-09-26,6495.0,2905.969970703125,1194.0,94.19000244140624,12.890000343322754,3.061000108718872
2018-09-27,6676.75,2914.0,1182.300048828125,95.0,12.40999984741211,3.055999994277954
2018-09-28,6644.1298828125,2913.97998046875,1191.5,95.19000244140624,12.119999885559082,3.055999994277954
2018-10-01,6589.6201171875,2924.590087890625,1187.0999755859375,95.3000030517578,12.0,3.0799999237060547
2018-10-02,6556.10009765625,2923.429931640625,1202.4000244140625,95.51000213623048,12.050000190734863,3.055999994277954
2018-10-03,6502.58984375,2925.510009765625,1198.300048828125,95.76000213623048,11.609999656677246,3.1610000133514404
2018-10-04,6576.68994140625,2901.610107421875,1197.199951171875,95.75,14.220000267028809,3.197000026702881
2018-10-05,6622.47998046875,2885.570068359375,1201.199951171875,95.62000274658205,14.81999969482422,3.2249999046325684
2018-10-08,6652.22998046875,2884.429931640625,1184.4000244140625,95.7699966430664,15.6899995803833,3.2330000400543213
2018-10-09,6642.64013671875,2880.340087890625,1187.199951171875,95.68000030517578,15.949999809265137,3.2079999446868896
2018-10-10,6585.52978515625,2785.679931640625,1189.300048828125,95.51000213623048,22.959999084472656,3.2249999046325684
2018-10-11,6256.240234375,2728.3701171875,1223.5,95.0199966430664,24.979999542236328,3.132999897003174
2018-10-12,6274.580078125,2767.1298828125,1218.0999755859375,95.22000122070312,21.309999465942383,3.1410000324249268
2018-10-15,6596.5400390625,2750.7900390625,1226.4000244140625,95.06999969482422,21.299999237060547,3.1630001068115234
2018-10-16,6596.10986328125,2809.919921875,1227.300048828125,95.0500030517578,17.6200008392334,3.1559998989105225
2018-10-17,6544.43017578125,2809.2099609375,1223.699951171875,95.58000183105467,17.399999618530273,3.178999900817871
2018-10-18,6476.7099609375,2768.780029296875,1226.5,95.9000015258789,20.059999465942383,3.174999952316284
2018-10-19,6465.41015625,2767.780029296875,1225.300048828125,95.70999908447266,19.88999938964844,3.197999954223633
2018-10-22,6487.16015625,2755.8798828125,1221.199951171875,96.01000213623048,19.63999938964844,3.196000099182129
2018-10-23,6475.740234375,2740.68994140625,1233.4000244140625,95.95999908447266,20.709999084472656,3.1659998893737797
2018-10-24,6495.83984375,2656.10009765625,1227.800048828125,96.43000030517578,25.229999542236328,3.124000072479248
2018-10-25,6476.2900390625,2705.570068359375,1229.0999755859375,96.68000030517578,24.21999931335449,3.135999917984009
2018-10-26,6474.75,2658.68994140625,1232.5,96.36000061035156,24.15999984741211,3.07699990272522
2018-10-29,6332.6298828125,2641.25,1224.5,96.58000183105467,24.700000762939453,3.086999893188477
2018-10-30,6334.27001953125,2682.6298828125,1222.5999755859375,97.01000213623048,23.350000381469727,3.109999895095825
2018-10-31,6317.60986328125,2711.739990234375,1212.300048828125,97.12999725341795,21.229999542236328,3.1589999198913574
2018-11-01,6377.77978515625,2740.3701171875,1236.0,96.27999877929688,19.34000015258789,3.1440000534057617
2018-11-02,6388.43994140625,2723.06005859375,1230.9000244140625,96.54000091552734,19.51000022888184,3.21399998664856
2018-11-05,6419.66015625,2738.31005859375,1229.800048828125,96.3499984741211,19.959999084472656,3.200999975204468
2018-11-06,6461.009765625,2755.449951171875,1223.800048828125,96.31999969482422,19.90999984741211,3.21399998664856
2018-11-07,6530.14013671875,2813.889892578125,1226.199951171875,96.0,16.360000610351562,3.213000059127808
2018-11-08,6453.72021484375,2806.830078125,1222.9000244140625,96.63999938964844,16.719999313354492,3.233999967575073
2018-11-09,6385.6201171875,2781.010009765625,1206.4000244140625,96.91000366210938,17.360000610351562,3.188999891281128
2018-11-12,6371.27001953125,2726.219970703125,1201.300048828125,97.54000091552734,20.450000762939453,3.186000108718872
2018-11-13,6359.490234375,2722.179931640625,1199.199951171875,97.3000030517578,20.020000457763672,3.1449999809265137
2018-11-14,5738.35009765625,2701.580078125,1207.9000244140625,96.8000030517578,21.25,3.119999885559082
2018-11-15,5648.02978515625,2730.199951171875,1212.800048828125,96.93000030517578,19.979999542236328,3.118000030517578
2018-11-16,5575.5498046875,2736.27001953125,1220.800048828125,96.47000122070312,18.13999938964844,3.0739998817443848
2018-11-19,4871.490234375,2690.72998046875,1223.0999755859375,96.19000244140624,20.100000381469727,3.056999921798706
2018-11-20,4451.8701171875,2641.889892578125,1219.0,96.80999755859376,22.479999542236328,3.0480000972747803
2018-11-21,4602.169921875,2649.929931640625,1225.800048828125,96.70999908447266,20.799999237060547,3.061000108718872
2018-11-23,4347.10986328125,2632.56005859375,1221.0,96.91999816894533,21.520000457763672,3.053999900817871
2018-11-26,3779.1298828125,2673.449951171875,1220.199951171875,97.06999969482422,18.899999618530277,3.072000026702881
2018-11-27,3820.719970703125,2682.169921875,1211.199951171875,97.37000274658205,19.020000457763672,3.055000066757202
2018-11-28,4257.419921875,2743.7900390625,1221.4000244140625,96.79000091552734,18.489999771118164,3.0439999103546143
2018-11-29,4278.8466796875,2737.800048828125,1224.0999755859375,96.77999877929688,18.790000915527344,3.0350000858306885
2018-11-30,4017.2685546875,2760.169921875,1220.199951171875,97.2699966430664,18.06999969482422,3.013000011444092
2018-12-03,3894.130859375,2790.3701171875,1233.9000244140625,97.04000091552734,16.440000534057617,2.992000102996826
2018-12-04,3956.893798828125,2700.06005859375,1241.0999755859375,96.97000122070312,20.739999771118164,2.924000024795532
2018-12-06,3521.101806640625,2695.949951171875,1238.0999755859375,96.80999755859376,21.190000534057617,2.875999927520752
2018-12-07,3419.937255859375,2633.080078125,1246.800048828125,96.51000213623048,23.229999542236328,2.8499999046325684
2018-12-10,3502.656005859375,2637.719970703125,1243.699951171875,97.22000122070312,22.63999938964844,2.8559999465942383
2018-12-11,3424.588134765625,2636.780029296875,1241.9000244140625,97.38999938964844,21.76000022888184,2.878999948501587
2018-12-12,3486.9501953125,2651.070068359375,1244.4000244140625,97.04000091552734,21.459999084472656,2.9059998989105225
2018-12-13,3313.67724609375,2650.5400390625,1242.699951171875,97.05999755859376,20.649999618530277,2.9110000133514404
2018-12-14,3242.48486328125,2599.949951171875,1237.0,97.44000244140624,21.6299991607666,2.8910000324249268
2018-12-17,3545.86474609375,2545.93994140625,1247.4000244140625,97.0999984741211,24.520000457763672,2.8570001125335693
2018-12-18,3696.05908203125,2546.159912109375,1249.199951171875,97.13999938964844,25.57999992370605,2.825000047683716
2018-12-19,3745.95068359375,2506.9599609375,1252.0999755859375,97.04000091552734,25.57999992370605,2.7780001163482666
2018-12-20,4134.44140625,2467.419921875,1263.5999755859375,96.27999877929688,28.3799991607666,2.7890000343322754
2018-12-21,3896.543701171875,2416.6201171875,1253.800048828125,96.95999908447266,30.11000061035156,2.7920000553131104
2018-12-24,4078.59912109375,2351.10009765625,1267.5,96.5500030517578,36.06999969482422,2.749000072479248
2018-12-26,3857.297607421875,2467.699951171875,1269.199951171875,97.0500030517578,30.40999984741211,2.796999931335449
2018-12-27,3654.83349609375,2488.830078125,1277.300048828125,96.4800033569336,29.959999084472656,2.743000030517578
2018-12-28,3923.918701171875,2485.739990234375,1279.9000244140625,96.38999938964844,28.34000015258789,2.736000061035156
2018-12-31,3742.700439453125,2506.85009765625,1278.300048828125,96.16999816894533,25.420000076293945,2.686000108718872
2019-01-02,3943.409423828125,2510.030029296875,1281.0,96.81999969482422,23.21999931335449,2.6610000133514404
2019-01-03,3836.7412109375,2447.889892578125,1291.800048828125,96.30999755859376,25.450000762939453,2.553999900817871
2019-01-04,3857.717529296875,2531.93994140625,1282.699951171875,96.19000244140624,21.3799991607666,2.6589999198913574
2019-01-07,4025.248291015625,2549.68994140625,1286.800048828125,95.70999908447266,21.399999618530277,2.681999921798706
2019-01-08,4030.847900390625,2574.409912109375,1283.199951171875,95.9000015258789,20.46999931335449,2.7160000801086426
2019-01-09,4035.29638671875,2584.9599609375,1289.300048828125,95.22000122070312,19.979999542236328,2.7279999256134038
